Issue key,Primary Issue,Secondary Issue,Repeat,Suggested Response,Actual Response,Assigned to Respond:,Issue id,Mode,Airport,State,Zip,City,Received / Created,Zip Code,Latitude,Longitude,AutoCity,County,CA Region,Status,Response Time (Days),Response Time,Repeat Formula,Closed,Open,Waiting for customer,Open ATO WSC,Open Other,Response Method,NP Week,Date Range
AWP-201901261,Helicopter,Helicopter,No,,,,20704,Phone,OGG,HI,96793,Waikuku,9/20/2019,96793,20.90,-156.53,Wailuku,Maui County,#N/A,Addressed,200,More than 30 days,New Complainant,1,0,0,0,,Email,37,9/14/2019 - 9/27/2019
AWP-201901262,NextGen/PBN,,,,,,20705,Email,SDL,AZ,85251,Scottsdale,10/8/2019,85251,33.49,-111.92,Scottsdale,Maricopa County,#N/A,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901263,Low flying / safety,,,,,,20707,Email,SJC,CA,95037,Morgan Hill,9/30/2019,95037,37.17,-121.60,Morgan Hill,Santa Clara County,NorCal,Addressed,10,Less than 15 days,New Complainant,1,0,0,0,,Email,39,9/28/2019 - 10/11/2019
AWP-201901264,Helicopter,Helicopter,No,,,,20708,Email,ITO,HI,96720,Hilo,10/8/2019,96720,19.66,-155.23,Hilo,Hawaii County,#N/A,Addressed,223,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901265,NextGen/PBN,,Yes,,,,20709,Email,BUR,CA,91604,Studio City,10/3/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,194,More than 30 days,Repeat Complainant,1,0,0,0,,Email,39,9/28/2019 - 10/11/2019
AWP-201901266,Aircraft Noise,,,,,,20710,Email,PHX,AZ,85282,Tempe,10/8/2019,85282,33.39,-111.93,Tempe,Maricopa County,#N/A,Addressed,38,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901267,UAS - Drones,,No,,,,20711,Phone,Unknown,CA,92672,San Clemente,10/10/2019,92672,33.42,-117.61,San Clemente,Orange County,SoCal,Addressed,188,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901268,Helicopter,LETTER - pending w/ Larri,No,,,,20712,Phone,HNL,HI,96744,Kaneohe,10/10/2019,96744,21.45,-157.82,Kaneohe,Honolulu County,#N/A,Addressed,194,More than 30 days,New Complainant,1,0,0,0,,Letter,40,9/28/2019 - 10/11/2019
AWP-201901269,Helicopter,,No,,,,20713,Phone,POC,CA,91750,Laverne,10/6/2019,91750,34.18,-117.77,La Verne,Los Angeles County,SoCal,Addressed,191,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901270,Aircraft Noise,,No,,,,20714,Phone,HMT,CA,92595,NA,10/8/2019,92595,33.62,-117.26,Wildomar,Riverside County,SoCal,Addressed,189,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901271,Recent change or increase in air traffic,,Yes,,,,20717,Phone,HMT,CA,92595,Wildomar,10/8/2019,92595,33.62,-117.26,Wildomar,Riverside County,SoCal,Addressed,189,More than 30 days,Repeat Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901272,NextGen/PBN,,Yes,,,,20727,Email,BUR,CA,91604,Studio City,9/30/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,148,More than 30 days,Repeat Complainant,1,0,0,0,,Email,39,9/28/2019 - 10/11/2019
AWP-201901273,NextGen/PBN,,Yes,,,,20728,Email,BUR,CA,91505,Burbank,8/26/2019,91505,34.17,-118.35,Burbank,Los Angeles County,SoCal,Addressed,211,More than 30 days,Repeat Complainant,1,0,0,0,,Email,34,8/17/2019 - 8/30/2019
AWP-201901274,Aircraft Noise,LETTER - pending w/ Larri,No,,,,20729,Phone,RQQ,CA,95627,Esparto,10/14/2019,95627,38.73,-122.03,Esparto,Yolo County,NorCal,Addressed,190,More than 30 days,New Complainant,1,0,0,0,,Letter,41,10/12/2019 - 10/25/2019
AWP-201901275,Flight school training,,No,,,,20730,Phone,DVT,AZ,85387,Surprise,10/14/2018,85387,33.71,-112.46,Surprise,Maricopa County,#N/A,Addressed,465,More than 30 days,New Complainant,1,0,0,0,,Email,0,8/1/2018 - 1/4/2019
AWP-201901276,Low flying / safety,,No,,,,20731,Phone,CHD,AZ,85234,Gilbert,10/12/2019,85234,33.36,-111.74,Gilbert,Maricopa County,#N/A,Addressed,186,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901277,Aircraft Noise,,No,,,,20732,Phone,LAX,CA,90007,Los Angeles,10/14/2019,90007,34.03,-118.28,Los Angeles,Los Angeles County,SoCal,Addressed,184,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901278,NextGen/PBN,,No,,,,20763,Email,SFO,CA,94116,san Francisco,5/6/2019,94116,37.75,-122.49,San Francisco,San Francisco County,NorCal,Addressed,256,More than 30 days,New Complainant,1,0,0,0,,Email,18,4/26/2019 - 5/10/2019
AWP-201901279,Low flying / safety,General Aviation,No,,,,20765,Email,HNL,HI,96712,Haleiwa,10/8/2019,96712,21.62,-158.05,Haleiwa,Honolulu County,#N/A,Addressed,226,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901280,Early morning/late night flights,,No,,,,20766,Email,SAN,CA,92102,San Diego,10/8/2019,92102,32.72,-117.12,San Diego,San Diego County,SoCal,Addressed,189,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901281,Low flying / safety,,Yes,,,,20767,Email,CA89,CA,92595,Wildomar,10/8/2019,92595,33.62,-117.26,Wildomar,Riverside County,SoCal,Addressed,189,More than 30 days,Repeat Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901282,Helicopter,,No,,,,20787,Email,LAS,NV,89103,Las Vegas,10/1/2019,89103,36.11,-115.21,Las Vegas,Clark County,#N/A,Addressed,196,More than 30 days,New Complainant,1,0,0,0,,Email,39,9/28/2019 - 10/11/2019
AWP-201901283,NextGen/PBN,,,,,,20800,Email,R,CA,91604,Studio City,10/16/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,14,Less than 15 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901284,NextGen/PBN,,,,,,20801,Email,R,CA,91423,Sherman Oaks,10/16/2019,91423,34.15,-118.43,Sherman Oaks,Los Angeles County,SoCal,Addressed,14,Less than 15 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901285,NextGen/PBN,,,,,,20802,Email,BUR,CA,91604,Sutido City,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901286,NextGen/PBN,,,,,,20803,Email,BUR,CA,91604,Studio City,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,37,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901287,NextGen/PBN,,,,,,20804,Email,BUR,CA,91604,North Hollywood,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901288,NextGen/PBN,,,,,,20805,Email,BUR,CA,91403,Sherman Oaks,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,37,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901289,Aircraft Noise,,,,,,20806,Email,BUR,CA,91604,Studio CIty,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901290,NextGen/PBN,,,,,,20807,Email,BUR,CA,90001,Los Angeles,10/15/2019,90001,33.97,-118.25,Los Angeles,Los Angeles County,SoCal,Addressed,15,15 - 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901291,NextGen/PBN,,No,,,,20808,Email,"BUR, VNY",CA,91403,Palm Springs,10/14/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,46,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901292,NextGen/PBN,,Yes,,,,20809,Email,BUR,CA,91403,Palm Springs,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,45,More than 30 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901293,NextGen/PBN,,Yes,,,,20810,Email,BUR,CA,91604,Palm Springs,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,45,More than 30 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901294,NextGen/PBN,,,,,,20811,Email,BUR,CA,91403,Sherman Oaks,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901295,NextGen/PBN,,,,,,20812,Email,BUR,CA,91403,Sherman Oaks,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Letter,41,10/12/2019 - 10/25/2019
AWP-201901296,NextGen/PBN,,,,,,20813,Email,BUR,CA,91602,Toluca Lake,10/15/2019,91602,34.15,-118.37,North Hollywood,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901297,NextGen/PBN,,,,,,20814,Email,BUR,CA,91403,Sherman Oaks,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901298,NextGen/PBN,,,,,,20815,Email,BUR,CA,91403,Sherman Oaks,10/15/2019,91403,34.15,-118.46,Sherman Oaks,Los Angeles County,SoCal,Addressed,37,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901299,NextGen/PBN,,,,,,20817,Email,BUR,CA,91604,Studio City,10/16/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,44,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901300,NextGen/PBN,,,,,,20818,Email,BUR,CA,91604,Studio City,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901301,NextGen/PBN,,,,,,20819,Email,BUR,CA,91604,Studio City,10/15/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,45,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901302,NextGen/PBN,,,,,,20821,Email,BUR,CA,91604,Studio City,10/16/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,15,Less than 15 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901303,Aircraft Noise,,,,,,20822,Email,BUR,CA,91604,Studio City,10/16/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,15,Less than 15 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901304,NextGen/PBN,,,,,,20823,Email,BUR,CA,91604,Studio City,10/16/2019,91604,34.14,-118.39,Studio City,Los Angeles County,SoCal,Addressed,44,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901305,Aerobatic Practices,,Yes,,,,20828,Email,JOC,CA,92694,Rachno Mission Viejo,8/19/2019,92694,33.55,-117.62,Ladera Ranch,Orange County,SoCal,Addressed,205,More than 30 days,Repeat Complainant,1,0,0,0,,Email,33,8/17/2019 - 8/30/2019
AWP-201901306,Early morning/late night flights,,,,,,20830,Email,SBA,CA,93117,Santa Barbra,10/17/2019,93117,34.48,-120.08,Goleta,Santa Barbra County,SoCal,Addressed,61,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901307,NextGen/PBN,,,,,,20902,Email,RBF,CA,92314,Big Bear,8/22/2019,92314,34.26,-116.81,Big Bear City,San Bernadino County,SoCal,Addressed,92,More than 30 days,New Complainant,1,0,0,0,,Email,33,8/17/2019 - 8/30/2019
AWP-201901308,Recent change or increase in air traffic,Commercial,No,,,,20903,Email,KOA,HI,96755,Kapaau,8/18/2019,96755,20.20,-155.79,Kapaau,Hawaii County,#N/A,Addressed,180,More than 30 days,New Complainant,1,0,0,0,,Email,33,8/17/2019 - 8/30/2019
AWP-201901309,Helicopter,,No,,,,20904,Email,CHD,AZ,85225,Chandler,10/20/2019,85225,33.32,-111.83,Chandler,Maricopa County,#N/A,Addressed,184,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901310,NextGen/PBN,,No,,,,20924,Email,LAX,CA,90210,Beverly Hills,10/18/2019,90210,34.10,-118.41,Beverly Hills,Los Angeles County,SoCal,Addressed,180,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901311,Aircraft Noise,,Yes,,,,20925,Email,LAX,CA,90266,Manhattan Beach,10/18/2019,90266,33.89,-118.40,Manhattan Beach,Los Angeles County,SoCal,Addressed,27,15 - 30 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901312,Aircraft Noise,,No,,,,20926,Email,LAX,CA,91602,"Studio City,",10/19/2019,91602,34.15,-118.37,North Hollywood,Los Angeles County,SoCal,Addressed,179,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901313,Aircraft Noise,,No,,,,20927,Phone,SDL,AZ,85254,Scottsdale,10/20/2019,85254,33.62,-111.95,Scottsdale,Maricopa County,#N/A,Addressed,184,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901314,Aerobatic Practices,,No,,,,20928,Email,TCY,CA,95377,Tracy,10/5/2019,95377,37.67,-121.52,Tracy,San Joaquin County,NorCal,Addressed,192,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901315,Aircraft Noise,,Yes,,,,20929,Email,EMT,CA,90602,Whittier,10/14/2019,90602,33.97,-118.02,Whittier,Los Angeles County,SoCal,Addressed,184,More than 30 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901316,Aircraft Noise,,,,,,20930,Email,RBK,CA,92563,Murrieta,10/16/2019,92563,33.58,-117.15,Murrieta,Riverside County,SoCal,Addressed,40,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901317,Low flying / safety,,No,,,,20931,Email,SNA,CA,92867,Orange,10/17/2019,92867,33.80,-117.88,Orange,Orange County,SoCal,Addressed,181,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901318,Low flying / safety,,,,,,20932,Phone,SDL,AZ,85254,Scottsdale,10/16/2019,85254,33.62,-111.95,Scottsdale,Maricopa County,#N/A,Addressed,6,Less than 15 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901319,NextGen/PBN,,Yes,,,,20933,Email,SFO,CA,94131,San Fransisco,10/17/2019,94131,37.75,-122.44,San Francisco,San Francisco County,NorCal,Addressed,147,More than 30 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901320,Military,Recent increase in air traffic,,,,,20934,Email,NKX,CA,92154,San Diego,10/18/2019,92154,32.57,-117.00,San Diego,San Diego County,SoCal,Addressed,180,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901321,Military,flight school training,,,,,20935,Email,AVQ,AZ,85653,Marana,10/19/2019,85653,32.40,-111.39,Marana,Pima County,#N/A,Addressed,179,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901322,Recent change or increase in air traffic,,,,,,20936,Email,RAL,CA,92505,Riverside,10/19/2019,92505,33.94,-117.49,Riverside,Riverside County,SoCal,Addressed,179,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901323,Circling airplane,Recent increase in air traffic,,,,,20946,Phone,SDL,AZ,85254,Scottsdale,10/20/2019,85254,33.62,-111.95,Scottsdale,Maricopa County,#N/A,Addressed,2,Less than 15 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901324,Helicopter,,No,,,,20947,Phone,CHD,AZ,85225,Chandler,10/20/2019,85225,33.32,-111.83,Chandler,Maricopa County,#N/A,Addressed,201,More than 30 days,New Complainant,1,0,0,0,,Letter,42,10/12/2019 - 10/25/2019
AWP-201901325,NextGen/PBN,Low flying,Yes,,,,20948,Phone,BUR,CA,91364,Woodland Hills,10/16/2019,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,57,More than 30 days,Repeat Complainant,1,0,0,0,,Letter,41,10/12/2019 - 10/25/2019
AWP-201901326,Helicopter,,No,,,,20949,Email,LAS,NV,89128,Summerlin,10/20/2019,89128,36.20,-115.26,Las Vegas,Clark County,#N/A,Addressed,143,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901327,Low flying / safety,,No,,,,21000,Phone,MRY,CA,93901,Salinas,10/16/2019,93901,36.64,-121.62,Salinas,Monterey County,NorCal,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901328,Recent change or increase in air traffic,Helicopter,No,,,,21001,Phone,POC,CA,91750,Ponoma,9/18/2019,91750,34.18,-117.77,La Verne,Los Angeles County,SoCal,Addressed,203,More than 30 days,New Complainant,1,0,0,0,,Letter,37,9/14/2019 - 9/27/2019
AWP-201901329,Recent change or increase in air traffic,,Yes,,,,21002,Phone,ABQ,AZ,86005,Flagstaff,10/17/2019,86005,35.10,-111.70,Flagstaff,Coconino County,#N/A,Addressed,181,More than 30 days,Repeat Complainant,1,0,0,0,,Letter,41,10/12/2019 - 10/25/2019
AWP-201901330,Low flying / safety,Helicopter,Yes,,,,21003,Phone,ABQ,AZ,86005,Flagstaff,10/17/2019,86005,35.10,-111.70,Flagstaff,Coconino County,#N/A,Addressed,12,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,41,10/12/2019 - 10/25/2019
AWP-201901331,Helicopter,Low flying,No,,,,21006,Phone,JZX,CA,94558,Napa,10/22/2019,94558,38.44,-122.24,Napa,Napa County,NorCal,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901332,Recent change or increase in air traffic,Low flying,No,,,,21010,Phone,LAS,NV,89147,Las Vegas,10/22/2019,89147,36.11,-115.28,Las Vegas,Clark County,#N/A,Addressed,214,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901333,Recent change or increase in air traffic,,,,,,21100,Email,MYF,CA,92111,San Diego,10/26/2019,92111,32.81,-117.17,San Diego,San Diego County,SoCal,Addressed,19,15 - 30 days,New Complainant,1,0,0,0,,Email,43,10/26/2019 - 11/8/2019
AWP-201901334,Aircraft Noise,Commercial,No,,,,21101,Email,ITO,HI,96720,NA,10/23/2019,96720,19.66,-155.23,Hilo,Hawaii County,#N/A,Addressed,181,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901335,Helicopter,Low flying,No,,,,21102,Phone,OVE,CA,95965,Butte Valle,10/22/2019,95965,39.59,-121.58,Oroville,Butte County,NorCal,Addressed,204,More than 30 days,New Complainant,1,0,0,0,,Letter,42,10/12/2019 - 10/25/2019
AWP-201901336,NextGen/PBN,Recent increase in air traffic,Yes,,,,21103,Phone,BUR,CA,91364,Woodland Hills,10/26/2019,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,139,More than 30 days,Repeat Complainant,1,0,0,0,,Email,43,10/26/2019 - 11/8/2019
AWP-201901337,Low flying / safety,Commercial,No,,,,21104,Phone,HNL,HI,96712,Haleiwa,10/25/2019,96712,21.62,-158.05,Haleiwa,Honolulu County,#N/A,Addressed,33,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901338,NextGen/PBN,,Yes,,,,21106,Phone,BUR,CA,91364,Woodland Hills,10/26/2019,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,180,More than 30 days,Repeat Complainant,1,0,0,0,,Email,43,10/26/2019 - 11/8/2019
AWP-201901339,NextGen/PBN,Low flying,Yes,,,,21107,Phone,ABQ,AZ,86005,Flagstaff,10/24/2019,86005,35.10,-111.70,Flagstaff,Coconino County,#N/A,Addressed,5,Less than 15 days,Repeat Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901340,Recent change or increase in air traffic,Helicopter,,,,,21108,Phone,ABQ,AZ,86005,Flagstaff,10/24/2019,86005,35.10,-111.70,Flagstaff,Coconino County,#N/A,Addressed,5,Less than 15 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901341,Early morning/late night flights,Helicopter,No,,,,21109,Email,SEE,CA,91977,Spring Valley,10/22/2019,91977,32.73,-116.99,Spring Valley,San Diego County,SoCal,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901342,Recent change or increase in air traffic,Helicopter,No,,,,21123,Email,FUL,CA,92886,Yorba Linda,10/11/2019,92886,33.90,-117.80,Yorba Linda,Orange County,SoCal,Addressed,187,More than 30 days,New Complainant,1,0,0,0,,Email,40,9/28/2019 - 10/11/2019
AWP-201901343,NextGen/PBN,Low flying,No,,,,21124,Email,SZP,CA,93060,Santa Paula,10/19/2019,93060,34.40,-119.09,Santa Paula,Ventura County,SoCal,Addressed,185,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901344,Early morning/late night flights,Low flying,No,,,,21125,Email,PSP,CA,92234,Cathedral City,10/20/2019,92234,33.82,-116.47,Cathedral City,Riverside County,SoCal,Addressed,184,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901345,Recent change or increase in air traffic,,,,,,21126,Email,SJC,CA,95054,Santa Clara,10/21/2019,95054,37.39,-121.96,Santa Clara,Santa Clara County,NorCal,Addressed,107,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901346,Early morning/late night flights,Low flying,No,,,,21127,Email,SMF,CA,95758,Elk Grove,10/22/2019,95758,38.43,-121.44,Elk Grove,Sacramento County,NorCal,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901347,Helicopter,Late night flights,No,,,,21128,Email,NYL,AZ,85365,yuma,10/22/2019,85365,33.11,-114.13,Yuma,Yuma County,#N/A,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901348,Circling airplane,,No,,,,21129,Email,TOA,CA,90275,Rancho Palos Verdes,10/22/2019,90275,33.75,-118.37,Rancho Palos Verdes,Los Angeles County,SoCal,Addressed,182,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901349,NextGen/PBN,Recent increase in air traffic,No,Norcal Metroplex,,,21130,Email,SFO,CA,94112,San Fransisco,10/23/2019,94112,37.72,-122.44,San Francisco,San Francisco County,NorCal,Addressed,181,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901350,Recent change or increase in air traffic,,No,,,,21131,Email,TOA,CA,90275,Rancho Palos Verdes,10/26/2019,90275,33.75,-118.37,Rancho Palos Verdes,Los Angeles County,SoCal,Addressed,179,More than 30 days,New Complainant,1,0,0,0,,Email,43,10/26/2019 - 11/8/2019
AWP-201901351,Low flying / safety,Recent increase in air traffic,,,,,21177,Email,PHX,AZ,85050,North Scottsdale,11/2/2019,85050,33.69,-112.00,Phoenix,Maricopa County,#N/A,Addressed,27,15 - 30 days,New Complainant,1,0,0,0,,Email,44,10/26/2019 - 11/8/2019
AWP-201901352,Recent change or increase in air traffic,Metroplex,No,,,,21191,Email,MYF,CA,92037,La Jolla,10/20/2019,92037,32.86,-117.25,La Jolla,San Diego County,SoCal,Addressed,184,More than 30 days,New Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
AWP-201901353,Recent change or increase in air traffic,,Yes,,,,21192,Email,VNY,CA,91364,Woodland Hills,10/24/2019,91364,34.15,-118.59,Woodland Hills,Los Angeles County,SoCal,Addressed,99,More than 30 days,Repeat Complainant,1,0,0,0,,Email,42,10/12/2019 - 10/25/2019
